text,label
【心梗救命神器AED，你不可不知！】心梗已成国民健康头号杀手，不及时救治是其死亡率奇高的主要原因。AED作为心梗救命神器，又称心脏除颤器，在患者心跳停止1分钟内做AED加心肺复苏术，心脏恢复率高达九成。什么情况需使用AED？如何使用？戳图了解↓心梗救治日，普及心脏除颤知识，转发扩散！,0
【明晚，陪你去看流星雨】在美丽的银河西岸，明亮的织女星和周围一些小星星组成了天琴座。每年的4月16日至25日，天琴座的流星雨都将划破天际，闪亮在苍穹间。明天夜间到后天凌晨，天琴座流星雨又将浪漫而至，在4月23日早上8时左右，流星雨有望达到极大，带上TA一起去看流星雨吧！,0
坐等被删，验证无耻。,1
【比三鹿奶粉毒性厉害100倍的大闸蟹 ，你还敢吃吗?】大闸蟹一般至少两年才能长到二两以上，但江苏养殖场的大闸蟹，使用激素后，都是一年蟹，当年下苗，当年养成上市。《壹周刊》记者从江苏买回来螃蟹送香港“标准及检定中心”化验，蟹肉里不仅有激素，还有多种对人体有害的抗菌素 via @中国酒F,1
【拾金不昧要慎重】长沙一小孩上学路上捡到3万元，就坐在那里等失主，结果被人冒领，小孩回校告知老师后得到表扬，不久真失主听说小孩拾金不昧的事后找上门索钱，未得，就告上法庭，最后判小孩家长赔20%即6000元。这是真实事件，请大家以此为鉴，教育小孩拾金不昧要慎重啊。（转）,1
有些事想多了头疼，想通了心疼。所以，想不开就别想，得不到就别要，干嘛要委屈自己。在多说无益的时候，也许沉默就是最好的解释。命里有时终须 有，命里无时莫强求。生命毕竟是一个漫长的过程，每一寸时光都要自己亲历，每一杯雨露都要自己亲尝。 决定你是否快乐的关键是你的心境，而不是你的遭遇。,0
40秒的时候被小姑娘惊艳到了~ http://t.cn/Ryb8u4m,0
[伦敦奥火][加油]假如本届伦敦奥运会结束时，中国代表队还能在[奥运金牌]金牌榜上排第一，现决定：参与转发本微博并@3位好友，关注@奥运囧闻 的一人送一台iPhone5。（如果iPhone5没出就改送iPhone4s）绝不食言，删微博的是狗。[礼物],1
【女孩拒绝公司加班被解约 主管称因难管理】西安王女士上周五下午6点被突然通知要加班，她以有事为由拒绝，没想到公司主管说不加班就离职。她一气就没去，结果第二天真被解约。公司称未签订正式合同，辞退是情理之中。律师称单纯因劳动者不来加班就解雇，在解雇程序上存在瑕疵。http://t.cn/RU3xiTy,0
最新消息，汕头潮南区陈店镇部队救援物资到了，方便面一包50块，矿泉水一瓶15块，快艇接送一人15块，不给钱不救，心痛啊，求扩散，转吧，让习总书记评评理…,1
二月十八号下午 酒泉中学一名同学不满学校 自购炸药炸毁学校一栋教学楼。此事已被中央高度重视。这么多年来 炸学校的心愿终于被达成了！！,1
【中青报：戴口罩不再觉得丢脸是进步】7年前，在北京戴口罩还是一件“可耻”的事情。2008年北京奥运会，美国几名运动员在下飞机时戴上了口罩。网民愤怒地指责他们这是以“下三滥的馊招”侮辱中国。而今天，就连天安门广场上的武警戴上口罩执勤，也没有谁会觉得这是在给国家丢脸。http://t.cn/R4zGLhw,0
看了这个我想哭。。30多年过去了，美军一直在寻找在柬埔寨，越南，老挝，失踪美军士兵遗骸，“挖地三尺”也要找到在亚洲阵亡士兵的遗骸！就为了“带每个人回家”这个承诺，这项工作从来没有停止过！任何人只要找到阵亡的美军遗骸，可以得到25万美元，帮助申请移民美国！,1
【惊叹张海迪移民日本】公安内部资料显示，她的户口是由山东青岛迁出，迁往地是日本的大阪。评：古人云“苟富贵，无相忘”，现在倒好，就连张海迪这样真正是靠全党、全国人民无数双手捧起来、曾经是一代人心中楷模和英雄偶像的残疾人，也在当高官、享厚禄后，拍屁股外逃了！,1
#刘翔摔倒#【那个栏高于规定栏3cm？！！】伦敦，你欠X啊,1
每个班总有一个那样的人。你是哪一个？看着看着我哭了。 http://t.cn/RUT47bZ,0
【牙膏的秘密[嘘]】牙膏底部的条色共分4种:绿、蓝、红、黑. 绿色:纯天然；蓝色:天然+药物；红色:天然+化学成分；黑色:纯化学。绝大部分品牌是黑色的，买牙膏时注意牙膏管反面底部的颜色条，尽量选择绿色和蓝，国内的牙膏和儿童牙膏居然大多都是化学的，太过分了[怒][怒][怒]你的牙膏是什么颜色呢？,1
印度一妇女一次产下11胞胎，创世界记录！[真V5][真V5],1
中国红十字会——你们凭什么购买这么多路虎？一种无耻可以肆无忌惮！一种诈骗可以正大光明！一种抢劫可以毫无顾忌！一种挥霍可以明目张胆！一种贪污可以合情合理！一种发言可以掩盖真相！——最后，一种法律对它视而不见！一个国家的慈善机构，贪婪到连慈善捐款都不放过，你们到底是什么人——？？？,1
#万象#【男子被蒙28年方知儿子非亲生 女友被判赔19万】1984年，阿斌与阿红未婚同居，两年后阿红生下儿子彬彬。后来阿红离开阿斌与儿子，彬彬一直由“奶奶”抚养长大。2014年，阿斌偶然发现儿子非亲生，遂起诉阿红索赔43万。近日，法院判决阿红赔偿抚养费18万及精神抚慰金1万。http://t.cn/RUdeaGX,0
【调查地沟油的记者李翔，死了】 身中10余刀，惨死。他为全国不能吃特供的十多亿草泥马的食品安全努力过。他付出了年轻的生命。草泥马们，请动一下鼠标，转发，表达一下谢意。不过分吧？恭请转发！！！。,1
看國外新聞說：演員尼古拉斯凱奇（Nicolas Cage），滑雪身亡，1964-2013，年仅49岁。[吃惊][抓狂][思考]真的假的？！[泪][蜡烛] @上海派對SHClubbing,1
李双江之子李天一涉嫌强奸罪于7日被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因第一个与被害女子发生性关系，不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。http://t.cn/zYmXiH2,1
【爷爷背百斤山货下山 想救白血病孙女[泪]】两岁的孙女得白血病已到重庆住院。60岁爷爷背上自家产的百斤山货，走2个半小时山路、坐6小时车，到重庆摆摊，给孩子凑救命钱。两天才卖出4把党参，80元，老人急得抹眼泪。“山货爷爷”感动许多重庆网友：今天就去看，能帮就帮！（@中国新闻网 ）,0
要不要这么可爱啊~好想和你握握手~,0
一辈子虽然漫长，但过去了也就是弹指一挥。你会不断的遇见一些人，也会不停的和一些人说再见，从陌生到熟悉，从熟悉再回陌生，从臭味相投到分道扬镳，从相见恨晚到不如不见……不是每个人都会是你的伙伴，也不是每个朋友都能肝胆相见，无烦或恼，缘到，报之以大笑，缘散，报之以不厌。,0
【做尼姑，你有兴趣么】全国三大尼姑庵招聘：要求应届生，学历研究生。1）苏州寒山寺做满3年7000以上，方丈30000以上/月，下班之后，不干预私生活，可嫁人生子。2）广州大悲尼姑庵满3年7000以上，师太30000以上/月，下班后不干预私生活。3）上海净心庵招聘尼姑，做满3年8000以上，庵主20000以上—转,1
这个小女孩是维吾尔族，五岁，骗到广西南宁逼做小偷。好心人们把她从到公安局，她说她老家是阿克苏她很想回家！朋友们多传一下。帮助她早点找到父母！！！谢谢……,1
【开眼了，长见识了！】临武县委副书记、县长 贺遵庆个人资料简历：其中有两句“在职研究生学历，维稳学硕士学位”。这就好理解了为什么会尸。@何兵 @第一微闻 @黒幇 @班主任的课,1
刚看完吴彦祖主演的美剧《Into the Badlands荒原》第一集.....总结就是：剧情soso，看脸就好~~~~~[喵喵][喵喵][喵喵]给了蛋妞N多特写镜头~,0
#映像#【“被发射了”的北京著名建筑[笑cry]】浓浓雾霾，北京这些地标都消失了…via.头条新闻 小编想起一句歌词，他们都老了吧，他们在哪里呀……[doge]看了这些图，你想唱起哪首歌？,0
【爷孙恋词人与小40岁女友顺利恋爱1周年】昨天，台湾资深作词人李坤城受邀，分享历年来的客家音乐收藏，不过发布会焦点依然是其爷孙恋。小他40岁的17岁小女友林靖恩静静依偎在旁。李坤城表示，2月15日两人恰好交往满周年，将提前在情人节庆祝，两人说“我们每天都是情人节啦。” http://t.cn/8FNeCjR,0
幸福就是重复。每天跟自己喜欢的人一起，通电话，旅行，重复一个承诺和梦想，听他第二十八次提起童年往事，每年的同一天和他庆祝生日，每年的情人节、圣诞节、除夕，也和他共度。甚至连吵架也是重复的，为了一些琐事吵架，然后冷战，疯狂思念对方，最后和好。@几米漫画集（转）,0
【naver综合】21日上午T-ara因中国武汉行程经由仁川机场出国~,0
杨澜原话：虽然我入了美国籍，但我出身于中国，所以从原产地角度而言，我不出席美国两会而出席中国的两会是“天经地义”。杨澜的荒唐逻辑，实在不敢恭维。恐怕连她的总统奥巴马听后，也会觉得匪夷所思。笑死人了，杨澜的所言所语，与她的教养背景、职业诚信大相径庭。金玉其外，败絮其中！这就是杨澜。,1
这两个小孩于2012年8月2日下午在山东省潍坊市高密市南湖植物园被两男一女拐走，希望网友们帮忙寻找一下。家里人非常着急，特别是外婆年迈，心里接受不住打击已经住院。希望知情者拨打电话：15853675498或110 在此谢谢大家(高密的朋友们转载一下，让更多的人加入我们这个行列)@依风看雨同学,1
【2015年9部韩国犯罪与动作电影】今年韩国上映的9部犯罪与动作电影，换口味的绝佳之选。,0
德胜高架坍塌下来照片@我要问快报,1
【重要提醒！花露水属易燃品 涂完别马上做饭】夏天来了，蚊子也来了，需注意的是：花露水属易燃品，涂抹完之后不要马上做饭、抽烟等。花露水的酒精浓度达70%-75%；且燃点低，一般24℃就能燃烧。花露水燃烧有多可怕？看动态图就知道了。切记！速速转走。（央视新闻）,1
【内幕出来了！笑的我眼泪都出来了！】真不能怪何润东！润东同学的确是把最后一句删掉了！！！,1
是在收徒还是在拍黑帮大戏呢？？,1
如果真有那种一拍即合的爱情就好了，不需要暧昧的你来我往，不需要花太多时间去培养，我已经没有力气去玩猜测的游戏，因为我怕会受伤害。” 我们想要的，大概就是那种，你看一眼就知道，是这个人，没错了。——《我爱你》,0
